Date,SPY,QQQ,SPY_daily_returns,SPY_10_day_returns,SPY_21_day_returns,SPY_rolling_std,SPY_ts_mom,QQQ_daily_returns,QQQ_10_day_returns,QQQ_21_day_returns,QQQ_rolling_std,QQQ_ts_mom
2021/5/12,400.1414,315.3793,-0.021245172163286696,-0.028725251865705737,-0.018044660725482276,0.008272716108759431,-2.181225668601873,-0.025883125483384006,-0.06522125092513298,-0.06961253633366105,0.011347434175897663,-6.134649935358995
2021/5/13,404.9481,317.8176,0.012012503579984513,-0.023282384750639706,-0.0028436142662363606,0.008705731374839126,-0.32663703298436636,0.007731325423069979,-0.06137216954259328,-0.051023899854824806,0.011413336244869477,-4.470550832826035
2021/5/14,411.1662,324.834,0.015355301086731776,-0.001725273188487475,0.0017073302646215538,0.009044573130394777,0.1887684736479136,0.022076813870597345,-0.03432054407725571,-0.04455361381534406,0.012029799592887304,-3.7036039936763925
2021/5/17,410.12,322.8634,-0.0025444698518506392,-0.006408245270736357,-0.004170092371406753,0.009030928707998181,-0.4617567590488826,-0.006066483188336136,-0.03503988346240283,-0.05146050217477838,0.012035113835784131,-4.275863350936517
2021/5/18,406.5865,320.6839,-0.008615770993855465,-0.00885430137631471,-0.007875524018213231,0.009163536958618242,-0.8594415075508979,-0.006750532887902505,-0.02398969339807122,-0.04916200786029956,0.011979475852580813,-4.1038529953468945
2021/5/19,405.5205,321.0521,-0.0026218283194350267,-0.01176199655413579,-0.003178360600127439,0.009040979483716398,-0.351550471478444,0.001148171142985266,-0.01957268856726324,-0.04108078046344421,0.011946249818374522,-3.4388013885544133
2021/5/20,409.8831,327.2624,0.010758025796476334,-0.009043725240182043,-0.0018986380066565722,0.00911373217355734,-0.2083271672350979,0.019343589404959616,-0.00808414886084785,-0.030828983704625057,0.012631638530915298,-2.440616364153603
2021/5/21,409.5475,325.451,-0.0008187700346757865,-0.01700940537286666,0.006476335681260048,0.00887697700666413,0.7295654451282377,-0.005535007993585528,-0.0215142925520464,-0.024433306754755524,0.012435635048791202,-1.964781586054228
2021/5/24,413.7225,330.9248,0.010194177720532993,0.002942969660019168,0.005830925053990299,0.00883969911688439,0.6596293580686314,0.016819121772555512,0.020720712384371787,-0.02035838164320558,0.012699937280186353,-1.6030300933034884
2021/5/25,412.8046,331.3826,-0.002218636888252412,0.009729298700917433,0.0015085539716843677,0.008846447048548004,0.1705265360664733,0.0013833958651634504,0.023546512346212856,-0.02534902072433254,0.012599182899132028,-2.0119575156003857
2021/5/26,413.6238,332.5371,0.0019844740102219482,0.033694089139489236,0.0037122598242149696,0.008855432459306553,0.419207062023673,0.0034838884117631697,0.054403697389143746,-0.017698072008138666,0.012615796300286442,-1.40285017187039
2021/5/27,413.841,331.2931,0.0005251148507412484,0.0219605919869732,0.0045281818943117,0.008854907313768654,0.5113754140905291,-0.003740935973760573,0.04240010622445056,-0.018053025055433936,0.012619761172446004,-1.4305361891357282
2021/5/28,414.5812,332.3381,0.0017886096351014125,0.008305643800487594,-4.7756758907890884e-05,0.008752391866856456,-0.005456423756428926,0.00315430656418747,0.02310133791413449,-0.018487995059629614,0.012612399552281828,-1.4658586562368123
2021/6/1,414.216,331.2333,-0.0008808889549261067,0.009987320784160758,0.0056793681994227185,0.008624842477037502,0.6584894987407923,-0.003324325438461617,0.02592396660631091,-0.015296450102221137,0.012558444850818301,-1.2180210435231102
2021/6/2,414.8675,331.8802,0.0015728508797341334,0.020367129749758073,0.005093453879700505,0.008619514993815303,0.5909211693877409,0.0019530041212645344,0.03491382012006228,-0.008090862982546021,0.012523589328140837,-0.6460498480547935
2021/6/3,413.3277,328.4268,-0.0037115464576039647,0.019252294273655712,0.007578884141556719,0.008543966057886947,0.8870452071331253,-0.01040556200701337,0.0229704150821628,-0.0004239633973194268,0.012089705446653299,-0.03506813289953142
2021/6/4,417.108,334.0001,0.009146011748063287,0.01762673308560414,0.016476299327154775,0.008754584453766713,1.8820195766191676,0.016969687004836365,0.02058806633453747,0.019967849645790237,0.012605918369163163,1.5840059455434814
2021/6/7,416.7033,334.9953,-0.0009702523087545822,0.017472454355111466,0.00744517119179311,0.0086046757511397,0.8652471524922932,0.002979639826455216,0.029326380929848073,0.01535388155533779,0.012527047085898019,1.2256584852005548
2021/6/8,416.7921,335.1546,0.00021310126413687236,0.007419465946377102,0.0003789895308641267,0.008458716046410374,0.04480461677454683,0.000475529059661417,0.012781755855106658,0.00766009594512207,0.012414457096123613,0.6170302805681223
2021/6/9,416.1703,335.2342,-0.0014918708871881625,0.008153252168217051,0.008876907990986727,0.008157568649338809,1.0881806053457144,0.0002375023347434002,0.011622819061712919,0.03401283747729078,0.01093485261609338,3.1104980260303057
2021/6/10,418.1048,338.7275,0.004648337471462982,0.010833515866349952,0.022693706628965415,0.00791143086253326,2.8684705741963383,0.01042047619246489,0.018615667244346712,0.04623281747669261,0.011073616216521386,4.17504242270155
2021/6/11,418.7957,339.6132,0.001652456513295153,0.011972472519639288,0.04661927008802391,0.0060327923062940955,7.727643804243913,0.0026147862219629836,0.025114015353775887,0.07684049016533434,0.009012776011487445,8.525729483057772
2021/6/14,419.7334,342.8676,0.0022390392260474012,0.012427481033872256,0.03651159247320823,0.005598444973638626,6.521738205006964,0.009582666398125772,0.03168309622038512,0.07881879417628213,0.009064422838715391,8.695401304497432
2021/6/15,418.9635,340.6283,-0.0018342595561849917,0.011461411437510893,0.018963864247596218,0.004688438789258908,4.044814297467622,-0.006531092468346267,0.028363694109257764,0.0486226811232815,0.008273067235881863,5.8772254276377325
2021/6/16,416.6243,339.3843,-0.005583302602732654,0.004234605024495686,0.015859504535258084,0.0048445393634966374,3.273686793580141,-0.003652074710175368,0.02261086982591909,0.051169937502981044,0.008167143529611596,6.265340791116785
2021/6/17,416.4862,343.6937,-0.00033147370424624345,0.0076416364061735464,0.024348324403294264,0.004355441993002537,5.590322277833648,0.012697699923066574,0.04648493971868306,0.07175227693064734,0.00817901240219097,8.772731156566843
2021/6/18,410.8675,340.9966,-0.013490723101989954,-0.01496135293497125,0.01318552329660272,0.005357282053815086,2.461233730864124,-0.007847394351423898,0.020947598518683108,0.062122315973015096,0.008527511561794422,7.2849289646630355
2021/6/21,416.7494,343.1157,0.014315807407497383,0.00011063027338620302,0.01675184949074504,0.0057361864965043445,2.9203809013102497,0.006214431463539505,0.024240340088353518,0.048442167508396805,0.007703824585651709,6.28806730602613
2021/6/22,418.9775,346.3141,0.005346378423100484,0.005243381532423541,0.023025412192724914,0.005806155552891791,3.96568985845668,0.009321636987173587,0.033296574178006244,0.06410519555939298,0.007631773763217243,8.399776716175724
2021/6/23,418.4724,346.4835,-0.0012055539975297513,0.00553162971985266,0.011480883925819807,0.005434457792985252,2.1126089047262866,0.0004891513224556387,0.03355654047230261,0.04701581749086192,0.006954193207784947,6.760786778001732
2021/6/24,420.948,348.6257,0.005915802332483455,0.006800208942829622,0.01972700885600598,0.005515955973783033,3.5763535731189884,0.006182689796195184,0.029221719523806033,0.05203381227620274,0.007004241128284302,7.428900765006714
2021/6/25,422.4433,348.1973,0.0035522202267264102,0.008709736035971805,0.021322515773995576,0.005541276897387098,3.847942661744601,-0.0012288250694082459,0.02527610823136439,0.0470930912671097,0.007044561287973952,6.6850282568346975
2021/6/28,423.2949,352.4319,0.0020158918368451406,0.00848514795343891,0.022844280774500403,0.005544170997515635,4.120414176391207,0.012161495795630861,0.02789502420176193,0.06380694315698099,0.0072244776053324395,8.832049407957832
2021/6/29,423.5226,353.7073,0.0005379228523660906,0.010881854863251883,0.021567306959408672,0.005543017543253825,3.890896391922364,0.003618855160387069,0.038396692230210805,0.06429957925377794,0.007225766668747439,8.898651479002718
2021/6/30,423.8791,353.1493,0.0008417496492512111,0.017413290583386587,0.023328649786584776,0.005526025902002578,4.221596170609823,-0.0015775755829748883,0.04055874122639147,0.06616484514087206,0.007159111472717377,9.242047060311794
2021/7/1,426.226,353.2888,0.0055367202582057296,0.02338564879220484,0.02737862088498133,0.005609575613928746,4.8806937938405515,0.000395017065020431,0.02791759057556198,0.06450701186753527,0.007179416699148695,8.984993429227229
2021/7/2,429.4838,357.3441,0.00764336291075618,0.04530974097488838,0.03908787143953818,0.005649264555581389,6.9191079750230395,0.01147871090167607,0.04794036069567853,0.08804793031506564,0.006708228778985874,13.125361882540984
2021/7/6,428.7015,358.8885,-0.0018214889595369321,0.02867934542917161,0.02779495957881406,0.0054435489620925604,5.10603647957809,0.004321884704406642,0.04596933337646747,0.07451614535444762,0.0060228241152072565,12.37229311848888
2021/7/7,430.2166,359.6457,0.0035341607155561228,0.026825068171918653,0.03242906883626806,0.00543751481855679,5.9639504292652745,0.0021098474874508,0.0384956893178765,0.07358431595905968,0.006029175311732088,12.204706639707918
