Date,SPY,DIA,QQQ,VO,IWM,FEZ,EWG,EWQ,EWP,EWU,EWA,EWJ,EWL,EWZ,EWW,EWH,EWY,EWT,INDY,EWC,EWS,EWN,SPY_past_return,DIA_past_return,QQQ_past_return,VO_past_return,IWM_past_return,FEZ_past_return,EWG_past_return,EWQ_past_return,EWP_past_return,EWU_past_return,EWA_past_return,EWJ_past_return,EWL_past_return,EWZ_past_return,EWW_past_return,EWH_past_return,EWY_past_return,EWT_past_return,INDY_past_return,EWC_past_return,EWS_past_return,EWN_past_return,SPY_rolling_std,SPY_past_nday_return,SPY_ts_mom,DIA_rolling_std,DIA_past_nday_return,DIA_ts_mom,QQQ_rolling_std,QQQ_past_nday_return,QQQ_ts_mom,VO_rolling_std,VO_past_nday_return,VO_ts_mom,IWM_rolling_std,IWM_past_nday_return,IWM_ts_mom,FEZ_rolling_std,FEZ_past_nday_return,FEZ_ts_mom,EWG_rolling_std,EWG_past_nday_return,EWG_ts_mom,EWQ_rolling_std,EWQ_past_nday_return,EWQ_ts_mom,EWP_rolling_std,EWP_past_nday_return,EWP_ts_mom,EWU_rolling_std,EWU_past_nday_return,EWU_ts_mom,EWA_rolling_std,EWA_past_nday_return,EWA_ts_mom,EWJ_rolling_std,EWJ_past_nday_return,EWJ_ts_mom,EWL_rolling_std,EWL_past_nday_return,EWL_ts_mom,EWZ_rolling_std,EWZ_past_nday_return,EWZ_ts_mom,EWW_rolling_std,EWW_past_nday_return,EWW_ts_mom,EWH_rolling_std,EWH_past_nday_return,EWH_ts_mom,EWY_rolling_std,EWY_past_nday_return,EWY_ts_mom,EWT_rolling_std,EWT_past_nday_return,EWT_ts_mom,INDY_rolling_std,INDY_past_nday_return,INDY_ts_mom,EWC_rolling_std,EWC_past_nday_return,EWC_ts_mom,EWS_rolling_std,EWS_past_nday_return,EWS_ts_mom,EWN_rolling_std,EWN_past_nday_return,EWN_ts_mom,SPY10_day_return,DIA10_day_return,QQQ10_day_return,VO10_day_return,IWM10_day_return,FEZ10_day_return,EWG10_day_return,EWQ10_day_return,EWP10_day_return,EWU10_day_return,EWA10_day_return,EWJ10_day_return,EWL10_day_return,EWZ10_day_return,EWW10_day_return,EWH10_day_return,EWY10_day_return,EWT10_day_return,INDY10_day_return,EWC10_day_return,EWS10_day_return,EWN10_day_return,top
2021/10/4,425.8134,337.0895,351.7353,235.3714,219.163,44.454,32.4008,36.396,26.7253,31.5905,24.1763,67.1076,46.97,29.8017,47.442,23.4697,77.7102,58.7129,48.3303,36.1893,21.9532,48.5216,-0.01289593,-0.009237218,-0.020989417,-0.011594805,-0.009087909,-0.00878523,-0.007893786,-0.005318306,0.000366828,0.001855258,0.004412113,-0.027741719,-0.000212857,-0.031135198,-0.008862203,-0.006283317,-0.014038903,-0.025376152,-0.007095943,0.000544656,0.003056707,-0.014169325,0.008857424,-0.051141169,-5.773819885,0.009307904,-0.039845789,-4.280855082,0.010002924,-0.07200096,-7.197991697,0.0089454,-0.048921826,-5.468936376,0.011906213,-0.035336331,-2.967890012,0.010862211,-0.069727535,-6.419276453,0.009986187,-0.071325593,-7.14242523,0.01045277,-0.052456464,-5.01842689,0.011628606,-0.049635327,-4.268381448,0.009125794,-0.029602939,-3.243875363,0.012084027,-0.051135828,-4.231687594,0.012461993,-0.026349427,-2.114383069,0.008753384,-0.077934825,-8.903393644,0.023192406,-0.108483581,-4.67754744,0.010464222,-0.047336007,-4.523605012,0.013748481,-0.0837839,-6.094047859,0.013614252,-0.08360289,-6.14083592,0.012664769,-0.073306354,-5.788210993,0.008402271,0.002129486,0.253441708,0.009909522,-0.036034212,-3.636321828,0.00879964,-0.019202073,-2.18214301,0.011048551,-0.093953478,-8.503692482,0.042233478,0.036044391,0.055746952,0.047437114,0.020635338,0.035302866,0.022538097,0.02651995,0.021047418,0.032556139,0.038082356,0.009432992,0.034094194,0.024248965,0.034724212,0.028472881,0.002524182,0.021531774,0.035084595,0.064421254,0.039864813,0.049873314,0
2021/10/5,430.2439,340.1827,356.4833,237.3876,219.9192,44.8775,32.4702,36.6685,27.03,31.8046,24.4368,67.4826,46.84,29.625,47.4716,23.7467,77.2499,59.1511,48.9464,36.4362,21.8481,49.0895,0.010404792,0.009176198,0.013498787,0.008566036,0.0034504,0.009526702,0.002141922,0.007487086,0.011401182,0.006777354,0.010775015,0.005588041,-0.002767724,-0.005929192,0.00062392,0.011802452,-0.005923289,0.007463436,0.012747697,0.006822459,-0.004787457,0.011704066,0.009285069,-0.041035567,-4.419522182,0.009615702,-0.029037868,-3.019838628,0.010587251,-0.062357835,-5.889898374,0.009257297,-0.039352197,-4.250938039,0.011935448,-0.027506903,-2.304639357,0.01119207,-0.054832459,-4.899224039,0.010057246,-0.067481526,-6.709741825,0.010485131,-0.034846443,-3.323415059,0.011828656,-0.028271092,-2.390051046,0.009288253,-0.023901741,-2.573330234,0.012315824,-0.045970415,-3.732630069,0.010616257,-0.047904851,-4.512405037,0.008756329,-0.076862436,-8.777929144,0.023186205,-0.111297101,-4.800142998,0.010479237,-0.043522587,-4.153220872,0.014173734,-0.068296492,-4.818524834,0.013063203,-0.100456701,-7.690051394,0.012634192,-0.073932185,-5.851753863,0.00867786,0.006719498,0.774326669,0.010052523,-0.031495623,-3.13310631,0.008839614,-0.023483139,-2.656579753,0.011597456,-0.081982818,-7.069034321,0.03945891,0.032332164,0.049568547,0.043807634,0.020922535,0.02969788,0.024318407,0.019686949,0.018984206,0.033859946,0.041218295,0.010106328,0.034831431,-0.015108591,0.035533182,0.027708402,0.026986775,0.031067566,0.019961664,0.064786773,0.053600511,0.049284783,0
2021/10/6,432.0321,341.1642,358.7676,238.4504,218.775,44.5623,32.1033,36.4057,26.8335,31.6002,24.2535,66.9003,46.98,29.7645,47.373,23.7368,75.5755,58.9758,48.4983,36.4066,22.0869,48.8404,0.004156247,0.002885214,0.006407874,0.004477066,-0.00520282,-0.007023564,-0.011299592,-0.007166914,-0.0072697,-0.006426743,-0.007500982,-0.008628891,0.002988898,0.004708861,-0.002077031,-0.0004169,-0.021675109,-0.002963597,-0.009154912,-0.000812379,0.010930012,-0.005074405,0.009370382,-0.033594631,-3.585193506,0.009546521,-0.018755472,-1.964639561,0.010746392,-0.057683241,-5.367684453,0.009206049,-0.026307021,-2.857579859,0.011901344,-0.025857359,-2.1726419,0.011194723,-0.062635675,-5.595107439,0.010184777,-0.07749403,-7.608809449,0.010525423,-0.043234308,-4.107607615,0.011888566,-0.031571767,-2.655641435,0.009170141,-0.020813773,-2.269733107,0.012353452,-0.048105906,-3.894126513,0.010283801,-0.065877017,-6.40590165,0.00883628,-0.067301965,-7.616549918,0.0231529,-0.112559146,-4.861557243,0.010433981,-0.047591284,-4.561182021,0.014011454,-0.074787083,-5.337567764,0.013415302,-0.107023012,-7.97768187,0.012631218,-0.072150254,-5.712058354,0.008821202,0.00347608,0.39405972,0.009783941,-0.020975298,-2.14384946,0.009207196,-0.01449243,-1.574032916,0.011515537,-0.088509415,-7.686086475,0.039222312,0.033921456,0.041524786,0.045812885,0.03307725,0.040955907,0.037568535,0.035060418,0.034130351,0.042086866,0.058631193,0.017866443,0.042805119,-0.013169622,0.041640379,0.034382679,0.0439159,0.031162882,0.028423641,0.074323556,0.049124888,0.054431892,0
2021/10/7,435.7673,344.6441,362.0593,240.6851,222.1481,45.0647,32.4206,36.6393,27.2168,31.7754,24.5623,67.2852,47.39,29.6157,47.1955,23.9741,76.8485,60.0761,48.7224,36.9793,22.1156,49.5976,0.008645654,0.010200074,0.00917502,0.00937176,0.015418124,0.011274104,0.009883719,0.006416578,0.014284383,0.005544269,0.012732183,0.005753337,0.008727118,-0.004999244,-0.00374686,0.009997135,0.016844083,0.018656805,0.004620781,0.015730664,0.001299413,0.015503559,0.00963317,-0.024050298,-2.496613112,0.009840053,-0.006740104,-0.68496615,0.011054964,-0.0457159,-4.135327858,0.009483462,-0.01463039,-1.542726641,0.012207805,7.29E-05,0.005974018,0.011445771,-0.041358126,-3.613397875,0.010321777,-0.055186905,-5.346647757,0.010605231,-0.029897931,-2.819168256,0.012316784,-0.011778717,-0.956314309,0.009206853,-0.009708012,-1.054433193,0.012746541,-0.030476348,-2.390950397,0.010462166,-0.056471324,-5.397670343,0.008918054,-0.04686243,-5.25478183,0.019898749,-0.063511488,-3.191732645,0.010235202,-0.040312741,-3.938636572,0.014302133,-0.065898057,-4.607568479,0.013970553,-0.076487773,-5.474928208,0.012996685,-0.036689319,-2.822975144,0.008657163,0.016358562,1.889598517,0.010345679,0.000803798,0.077694042,0.008842119,-0.001291535,-0.146066189,0.012216507,-0.065164575,-5.334141528,0.033001848,0.0232807,0.03835826,0.040266299,0.01998621,0.026293912,0.024662197,0.026072731,0.009824889,0.032055918,0.035507783,-0.005541275,0.038420861,-0.055888414,0.031778037,0.012601584,0.021149235,0.008876414,0.017950228,0.053684521,0.033954405,0.043953669,0
2021/10/8,434.9726,344.5449,360.2539,239.7912,220.4764,44.9465,32.4504,36.5322,27.3348,31.9215,24.5816,66.9793,47.63,30.2015,47.3927,24.0335,76.3295,59.6184,48.6448,37.236,22.2302,49.1592,-0.00182368,-0.000287833,-0.004986476,-0.003713981,-0.00752516,-0.002622896,0.000919169,-0.002923091,0.004335557,0.004597896,0.000785757,-0.004546319,0.00506436,0.019780049,0.004178364,0.002477674,-0.006753548,-0.00761867,-0.001592697,0.006941721,0.005181863,-0.008839137,0.009607686,-0.021642628,-2.252637043,0.0098021,-0.002989196,-0.304954636,0.011069007,-0.047196394,-4.263832775,0.009506528,-0.017133976,-1.802337801,0.012320085,-0.006964603,-0.565304794,0.01144607,-0.041464424,-3.622590408,0.010351086,-0.052127939,-5.035987676,0.010605248,-0.032733627,-3.086549777,0.012290494,-0.001435664,-0.116810895,0.009129112,0.002141065,0.234531615,0.012602384,-0.020009169,-1.587728935,0.010124437,-0.069007839,-6.815967777,0.009059147,-0.040684794,-4.491018232,0.018923646,-0.075170794,-3.97232084,0.010312688,-0.036494822,-3.538827189,0.014305221,-0.055943781,-3.910724663,0.013717041,-0.068029528,-4.959490052,0.01280072,-0.052900471,-4.132616691,0.008592788,0.008845189,1.029373696,0.010445861,0.005601076,0.536200482,0.008842183,-0.001289372,-0.145820544,0.012273951,-0.068705848,-5.597696068,0.033816827,0.025818355,0.034793586,0.045509887,0.025285408,0.036876569,0.031048164,0.037333776,0.002951213,0.027942613,0.040969607,0.007244055,0.038851454,-0.074816016,0.029771925,0.014621378,0.029886871,0.012543168,0.013630798,0.048008831,0.032057547,0.062577065,0
2021/10/11,431.8235,342.0168,357.4908,238.4305,219.2128,44.6608,32.2223,36.3473,26.9809,31.9117,24.6009,67.2754,47.31,29.8761,47.2546,23.806,76.1728,59.5113,48.545,37.1373,22.1538,48.8105,-0.007239766,-0.007337505,-0.007669868,-0.00567452,-0.005731226,-0.006356446,-0.007029189,-0.005061288,-0.012946866,-0.000307003,0.00078514,0.004420769,-0.006718455,-0.010774299,-0.002913951,-0.009465954,-0.002052942,-0.001796425,-0.002051607,-0.002650661,-0.003436766,-0.007093281,0.009585582,-0.021006853,-2.191505146,0.009797089,-0.002854262,-0.291337801,0.011070961,-0.047273506,-4.270045385,0.009496459,-0.016762387,-1.765119614,0.012194503,-0.002899247,-0.237750303,0.011483137,-0.044349437,-3.862136224,0.01039443,-0.0574251,-5.524602792,0.010615414,-0.033393612,-3.145766272,0.012272353,-0.001092172,-0.088994497,0.009128947,0.001220476,0.133693004,0.012519546,-0.012016016,-0.959780463,0.010256579,-0.06386419,-6.226656097,0.009091848,-0.042113788,-4.632038376,0.018823865,-0.071386389,-3.792334336,0.01026261,-0.041992138,-4.091759989,0.014241846,-0.070296024,-4.935878838,0.013704106,-0.069608827,-5.079414034,0.012580036,-0.062001734,-4.928581447,0.008601449,0.008142812,0.946679039,0.010338496,0.009936936,0.961158706,0.008870379,-0.005575007,-0.628496991,0.012301266,-0.072510997,-5.8945965,0.04694066,0.035747308,0.053467688,0.054306372,0.040989794,0.038881514,0.039267701,0.033779843,0.013192646,0.028868742,0.046422862,0.003250403,0.037220557,-0.029916783,0.033614347,0.027636891,0.04587455,0.022537183,0.01609947,0.052389311,0.039061891,0.061604708,0
2021/10/12,430.7605,340.8271,356.2439,239.5926,220.4167,44.6313,32.2421,36.3668,27.2168,31.9993,24.7457,66.8411,47.3,29.8017,47.659,23.6873,74.8802,58.6934,48.6944,37.2755,22.1156,48.8902,-0.002461654,-0.003478484,-0.003487922,0.004873957,0.005491924,-0.000660535,0.000614481,0.000536491,0.008743222,0.002745075,0.005885964,-0.006455554,-0.000211372,-0.002490285,0.008557897,-0.004986138,-0.016969312,-0.013743608,0.003077557,0.003721326,-0.001724309,0.001632845,0.009555815,-0.025909608,-2.711396904,0.009663837,-0.013719438,-1.419667772,0.011068155,-0.049940769,-4.512113431,0.009571442,-0.012736342,-1.330660677,0.012190005,-0.003091359,-0.253597809,0.011192886,-0.053746001,-4.801800275,0.010173333,-0.063636073,-6.25518462,0.010532401,-0.037360171,-3.547165606,0.011674914,-0.011071344,-0.948301988,0.008946147,-0.004544974,-0.508036991,0.012451224,-0.014225505,-1.142498503,0.009520838,-0.082508373,-8.66608314,0.009078748,-0.04309124,-4.746385657,0.017935013,-0.093352033,-5.205016238,0.010462767,-0.036874769,-3.524380288,0.014224449,-0.074931657,-5.267807254,0.013774873,-0.092236876,-6.696023589,0.012664751,-0.079132876,-6.248277486,0.00861331,0.009093245,1.055720185,0.010345581,0.01043903,1.009032793,0.00887046,-0.005584583,-0.629570791,0.012188526,-0.076068593,-6.24099992,0.050468818,0.039217332,0.060483619,0.045548439,0.02750249,0.045963123,0.044160189,0.03884042,0.011267407,0.032433407,0.038353829,0.009916986,0.044198408,-0.049625925,0.028566588,0.030285558,0.071637301,0.046399638,0.021216969,0.040549251,0.039993869,0.061093981,0
2021/10/13,432.3102,340.9362,359.0968,241.1519,221.4615,45.3011,32.6685,36.9411,27.2561,32.3498,24.8519,66.8016,48.01,30.2852,48.1325,23.9148,76.6526,58.6642,49.4039,37.6803,22.5646,49.6674,0.003597591,0.000320104,0.008008277,0.006508131,0.004740113,0.015007405,0.013224945,0.015791876,0.001443961,0.010953365,0.004291655,-0.000590954,0.015010571,0.016223907,0.009935164,0.009604303,0.023669809,-0.000497501,0.014570464,0.01085968,0.020302411,0.015896846,0.009560148,-0.017101083,-1.788788449,0.009511055,-0.00534501,-0.561978669,0.011296298,-0.039601609,-3.505715703,0.009582389,0.000386213,0.040304441,0.011874662,0.014561837,1.226294868,0.011828998,-0.036530147,-3.088186151,0.01077672,-0.049884102,-4.628876147,0.01116222,-0.016838861,-1.508558393,0.011503036,-0.000359423,-0.031245951,0.009049009,0.014965739,1.653853884,0.012302075,0,0,0.009543177,-0.077929643,-8.166006311,0.009797908,-0.029905031,-3.052185317,0.018440695,-0.069427587,-3.764911711,0.010675388,-0.032129305,-3.009661737,0.01424943,-0.051763857,-3.632696586,0.015050133,-0.072072072,-4.788799665,0.012685084,-0.075637561,-5.962716441,0.009059008,0.028371658,3.131872489,0.010395765,0.02940389,2.828448975,0.009918562,0.016789834,1.692769074,0.012835086,-0.064726851,-5.042962107,0.042066042,0.031561704,0.054500466,0.024592773,0.003847961,0.028107536,0.025984232,0.020058933,0.004406723,0.015836928,0.030423397,0.00313399,0.027091537,-0.062037582,0.005959724,0.011394643,0.033585727,0.046588414,-0.001565691,0.020992653,0.016337771,0.043488218,0
2021/10/14,439.582,346.1312,365.7101,245.1843,224.7451,46.0103,33.0849,37.4959,27.3642,32.5834,25.1317,67.4333,48.42,30.1922,48.2903,23.8258,77.8571,59.375,49.9453,38.2234,22.8703,50.6338,0.016820792,0.015237455,0.018416483,0.016721411,0.014826956,0.015655249,0.012746223,0.015018502,0.003966085,0.007221065,0.011258697,0.00945636,0.008539888,-0.003070807,0.00327845,-0.003721545,0.015713753,0.012116419,0.010958649,0.014413367,0.01354777,0.019457431,0.010126338,-0.008846564,-0.873619305,0.009988892,0.003007883,0.301122809,0.011981538,-0.029132907,-2.431483139,0.01009976,0.008575497,0.849079322,0.012140561,0.020376651,1.678394497,0.012420817,-0.019806135,-1.594592061,0.011270299,-0.036939037,-3.277556232,0.011674532,-0.000261294,-0.022381506,0.011354572,0.01236404,1.08890406,0.009045108,0.014856851,1.642528781,0.01236738,0.001538271,0.124381355,0.009518324,-0.078251182,-8.221109265,0.010010591,-0.017650639,-1.763196514,0.018434007,-0.067223594,-3.646716202,0.01031939,-0.04000008,-3.876205954,0.013677152,-0.036013255,-2.633096058,0.015350682,-0.0668935,-4.357689271,0.013123964,-0.06472497,-4.931815696,0.008883873,0.02549293,2.869573818,0.010451099,0.030341422,2.903179962,0.010234983,0.023953115,2.340317931,0.013729279,-0.047601313,-3.467138547,0.034716003,0.022720077,0.046930166,0.020812864,0.0089076,0.024664723,0.020254802,0.022861905,0.019097918,0.01392569,0.03007753,0.001633062,0.032630628,-0.074223317,-0.004468776,0.020149668,0.018851659,0.043888642,-0.022471531,0.021968672,0.009431553,0.033008952,0
2021/10/15,442.9297,349.9362,368.0143,245.8498,224.0386,46.3649,33.3427,37.7295,27.492,32.856,25.2475,68.144,48.65,30.9268,49.395,24.2016,78.6992,60.2513,50.1134,38.4999,22.8607,51.1818,0.007615644,0.010992941,0.006300619,0.002714285,-0.003143561,0.00770697,0.007792074,0.006230014,0.004670336,0.008366223,0.004607726,0.010539303,0.004750103,0.024330787,0.02287623,0.015772818,0.010815969,0.014758737,0.003365682,0.007233789,-0.000419758,0.01082281,0.010269355,0.000287261,0.027972666,0.01024771,0.015897927,1.551363855,0.012091095,-0.023687136,-1.959056297,0.010110368,0.009996031,0.98869114,0.012174742,0.016436669,1.350063092,0.012559033,-0.012872183,-1.024934245,0.011456813,-0.026908159,-2.348659964,0.011751489,0.006230014,0.530146811,0.011388384,0.015983296,1.403473521,0.009161963,0.025836364,2.819959504,0.012380916,0.009258112,0.747772788,0.01002053,-0.066395215,-6.625918225,0.010082582,-0.011781434,-1.168493745,0.019101462,-0.028622939,-1.49846853,0.011634682,-0.014559659,-1.2514016,0.013834026,-0.006094456,-0.440541013,0.015211339,-0.038865875,-2.555059457,0.013636002,-0.043586133,-3.196401189,0.008885123,0.025602508,2.88150282,0.010247293,0.046992405,4.585835919,0.01014085,0.028806603,2.84064969,0.01397534,-0.040529546,-2.900075949,0.028979331,0.014232611,0.045492936,0.018493724,0.011822959,0.013432334,0.003159169,0.013176804,0.009716535,-0.003070109,0.010459478,-0.01026031,0.023231139,-0.119341464,-0.035510978,0.001861085,-0.011937842,0.017404925,-0.038219761,0.003868369,0.004008459,0.013196426,0
2021/10/18,444.241,349.5891,371.715,246.7834,223.9093,46.0694,33.1642,37.3986,27.3151,32.6516,25.1221,67.8084,48.62,30.5549,49.1385,24.1621,77.9843,60.0371,50.076,38.5592,22.8512,50.9925,0.002960515,-0.000991895,0.010055859,0.003797441,-0.000577133,-0.006373356,-0.005353496,-0.008770326,-0.006434599,-0.006221086,-0.004966828,-0.004924865,-0.00061665,-0.012025169,-0.005192833,-0.001632123,-0.009083955,-0.00355511,-0.000746307,0.001540264,-0.00041556,-0.00369858,0.010034352,0.013117313,1.307240675,0.010165512,0.020188157,1.985945856,0.012059934,-0.002051658,-0.170121844,0.009923442,0.022361308,2.2533822,0.012178131,0.01452583,1.192779897,0.012084363,-0.00245114,-0.202835645,0.011061103,-0.017333744,-1.567089997,0.011499499,0.011319632,0.984358734,0.011385085,0.016088474,1.41311843,0.008418991,0.0364666,4.331469005,0.011672461,0.023190932,1.986807411,0.009990954,-0.064414918,-6.447324325,0.009363459,0.004545455,0.48544609,0.018322242,-0.013212117,-0.72109719,0.010621664,0.002415336,0.227397106,0.01376375,-0.00122356,-0.088897296,0.01526246,-0.041406073,-2.71293566,0.013605558,-0.040908721,-3.006765401,0.008526239,0.035119995,4.119048686,0.009648337,0.06229837,6.456902099,0.010117569,0.030591398,3.023591558,0.013572193,-0.027919957,-2.057144125,0.027706858,0.017790068,0.038622695,0.021676665,0.038644315,0.029972738,0.020803425,0.03384395,0.034227802,0.009424475,0.01588506,0.009615407,0.037629067,-0.094334668,-0.033684525,0.007588015,0.001510033,0.027354582,-0.023347139,0.014092042,0.006515562,0.021448012,0
2021/10/19,447.6683,351.5329,374.528,248.0349,224.7451,46.2565,33.2931,37.4278,27.5707,32.9144,25.4695,68.2328,48.52,29.2066,49.2076,24.4291,79.414,61.0498,49.9734,38.8356,23.0422,51.5604,0.007714957,0.005560242,0.007567626,0.005071249,0.003732761,0.004061264,0.003886721,0.000780778,0.009357462,0.00804861,0.013828462,0.006258812,-0.002056767,-0.044127129,0.001406229,0.011050364,0.018333177,0.016867903,-0.002048886,0.007168199,0.008358423,0.011136932,0.009312117,0.038245244,4.107040549,0.009213823,0.044721485,4.853738388,0.01118652,0.02671592,2.38822445,0.009113053,0.044565947,4.890341917,0.010809642,0.043115612,3.988625137,0.010953983,0.024654712,2.250753193,0.009480571,0.012665505,1.335943305,0.010487319,0.032770239,3.124748829,0.010248589,0.048598671,4.741986392,0.00749733,0.061535683,8.20767992,0.010187311,0.064969873,6.377529353,0.009838181,-0.044769266,-4.550563452,0.008813045,0.016551435,1.878060955,0.019711593,-0.028153876,-1.428290288,0.009741662,0.022546579,2.31444884,0.011056726,0.048387235,4.376271469,0.014955604,0.000617401,0.041282224,0.012393249,0.006905697,0.557214398,0.008265575,0.041644173,5.038266701,0.008060565,0.092194592,11.4377338,0.009586388,0.053733446,5.605181569,0.01289978,0.005634709,0.436806639,0.023962106,0.016220918,0.035132273,0.018921714,0.036948678,0.026657587,0.021610196,0.033296284,0.013244139,-0.006317078,-0.009326629,0.002179074,0.040591205,-0.069699469,-0.038245095,-0.010707706,-0.009006449,0.008399808,-0.023021195,-0.0009995,0.000656671,0.009230682,0.023962106
2021/10/20,449.4266,353.0899,374.0392,249.624,226.2376,46.4338,33.3427,37.7198,27.7771,32.9631,25.7012,68.1637,49.04,29.4019,49.395,24.5775,78.9734,60.8745,49.9267,39.1516,23.1951,51.5504,0.003927685,0.004429173,-0.001305109,0.00640676,0.006640857,0.003832975,0.001489798,0.007801688,0.007486208,0.001479596,0.009097155,-0.001012709,0.01071723,0.006686845,0.003808355,0.006074722,-0.00554814,-0.002871426,-0.000934497,0.008136864,0.006635651,-0.000193947,0.009300214,0.043308676,4.656739532,0.009200493,0.050246403,5.461272996,0.011201166,0.024115951,2.152985675,0.009139755,0.051697152,5.656295454,0.010854335,0.0484496,4.463617719,0.010633824,0.015290426,1.437904839,0.00913712,0.002387015,0.261243695,0.010136111,0.02540417,2.506303414,0.010100965,0.044346106,4.390284018,0.007402878,0.054498632,7.361816708,0.010092063,0.06222619,6.165854144,0.0095099,-0.054231653,-5.702652587,0.00882643,0.016794526,1.902754053,0.019215163,-0.040655314,-2.11579337,0.0097585,0.02455021,2.515777022,0.010719388,0.039314439,3.667601092,0.015006112,-0.00554814,-0.369725368,0.012356523,-0.001436958,-0.116291486,0.008205447,0.033430894,4.074231776,0.00810521,0.096514543,11.90771684,0.009625468,0.058875894,6.116678651,0.012755532,-0.003275341,-0.256778104,0.026183086,0.014517563,0.04748781,0.016807893,0.048517873,0.03290952,0.030190521,0.036124212,0.003593217,-0.003063382,-0.01075582,0.009271356,0.041576174,-0.050919115,-0.025934569,-0.021103483,-0.01524448,0.019294121,-0.022107357,-0.002007391,0.000645753,0.02487354,0.026183086
2021/10/21,450.5988,353.0205,376.3234,250.6271,226.8147,46.2959,33.2534,37.6322,27.5117,32.8268,25.4599,66.9793,49.26,27.9885,48.744,24.3005,78.5523,60.67,49.6466,39.0035,22.8894,51.8294,0.002608212,-0.000196551,0.006106847,0.004018444,0.002550858,-0.002969819,-0.002678247,-0.002322388,-0.009554633,-0.004134927,-0.009388667,-0.017375817,0.004486134,-0.048071723,-0.013179472,-0.011270471,-0.005332175,-0.003359371,-0.005610225,-0.003782732,-0.013179508,0.005412179,0.009133919,0.035924562,3.93309403,0.009046013,0.039646823,4.382795341,0.01110541,0.020834803,1.876094911,0.008849864,0.042778851,4.83384283,0.010424486,0.035040797,3.36139313,0.010312568,-0.000213796,-0.020731608,0.008911787,-0.009451694,-1.06058347,0.009930607,0.012306757,1.239275434,0.010385448,0.029044107,2.796615752,0.007241375,0.038175568,5.271867529,0.010404124,0.045581109,4.381061814,0.01000088,-0.063870735,-6.386511497,0.00885591,0.018821096,2.125258308,0.02128323,-0.100149501,-4.705559274,0.009770155,-0.003025041,-0.309620564,0.010420694,0.009450422,0.906889813,0.014822047,-0.021587958,-1.45647612,0.012111487,-0.015640718,-1.291395379,0.008253297,0.020533345,2.487895931,0.008076301,0.078940962,9.774395536,0.010221069,0.045378566,4.439708541,0.01274282,-0.003830578,-0.300606788,0.028336961,0.014127545,0.054475692,0.013569741,0.045455417,0.034072191,0.028192365,0.036210628,0.001854611,-0.010774409,-0.00630058,0.034478961,0.039155209,-0.02854755,-0.009287614,-0.010754971,-0.009094283,0.018400902,-0.014712803,-0.002264787,0.014009905,0.021085547,0.028336961
2021/10/22,450.1319,353.7941,373.1614,250.9549,226.2774,46.6506,33.4914,37.934,27.4429,32.8463,25.6143,67.532,49.53,27.9699,48.8525,24.4093,78.6894,60.4266,49.3572,39.0627,22.9658,52.2877,-0.001036177,0.002191374,-0.008402348,0.001307919,-0.002368894,0.007661586,0.007157163,0.008019728,-0.002500754,0.000594027,0.006064439,0.008251803,0.005481121,-0.000664559,0.002225915,0.004477274,0.001745334,-0.004011867,-0.005829201,0.001517813,0.00333779,0.008842472,0.008829362,0.022428692,2.540239185,0.008553416,0.026755882,3.128093027,0.011122031,0.003002869,0.269992875,0.00856063,0.031934448,3.730385373,0.009783876,0.014629522,1.49526852,0.009952379,-0.006711266,-0.674337917,0.008508065,-0.015734656,-1.849381387,0.009318074,0.002831318,0.30385231,0.009814186,0.009765431,0.99503219,0.00687965,0.026780579,3.892723873,0.010025491,0.036315528,3.622319142,0.010123707,-0.061582437,-6.082992744,0.008713065,0.014959016,1.716848977,0.020883916,-0.112945273,-5.408242164,0.009735305,-0.005022495,-0.515905294,0.010377809,0.018990248,1.829889923,0.013701003,-0.042876865,-3.129469133,0.011612605,-0.033633617,-2.89630263,0.00801296,0.003036104,0.378899172,0.007822815,0.067170255,8.586455541,0.009864711,0.034425602,3.48977299,0.012400631,-0.010559043,-0.851492366,0.032975206,0.017370782,0.064425471,0.016910901,0.062259044,0.033593526,0.021181023,0.035656502,0.013310471,-0.007216204,-0.005141478,0.027326125,0.026834554,-0.005317684,0.001824551,-0.007474159,-0.01206362,0.031195817,-0.000621008,0.001527239,0.008974932,0.011184295,0
